17.0 145.0 0.0 50.0 38.0 0.0 
1513946000431 0.0 532.0 634.0 90.0 74.0 8.0 74.0 0.0 7.0 0.0 17.0 146.0 0.0 49.0 38.0 0.0 
1513946000440 0.0 533.0 633.0 91.0 76.0 8.0 74.0 0.0 7.0 0.0 17.0 145.0 0.0 50.0 38.0 0.0 
1513946000449 0.0 531.0 632.0 89.0 75.0 8.0 74.0 0.0 7.0 0.0 17.0 145.0 0.0 50.0 38.0 0.0 
1513946000456 0.0 532.0 633.0 90.0 75.0 8.0 73.0 0.0 7.0 0.0 17.0 145.0 0.0 50.0 38.0 0.0 
1513946000464 0.0 532.0 634.0 90.0 74.0 8.0 73.0 0.0 7.0 0.0 17.0 145.0 0.0 50.0 38.0 0.0 
1513946000472 0.0 531.0 633.0 90.0 75.0 8.0 74.0 0.0 7.0 0.0 18.0 145.0 0.0 51.0 38.0 0.0 
1513946000478 0.0 531.0 633.0 91.0 76.0 8.0 73.0 0.0 7.0 0.0 18.0 145.0 0.0 50.0 38.0 0.0 
1513946000483 0.0 533.0 634.0 90.0 75.0 8.0 75.0 0.0 7.0 0.0 17.0 144.0 0.0 51.0 38.0 0.0 
1513946000488 0.0 530.0 634.0 90.0 76.0 8.0 74.0 0.0 7.0 0.0 18.0 145.0 0.0 51.0 38.0 0.0 
1513946000513 0.0 532.0 633.0 91.0 75.0 8.0 74.0 0.0 7.0 0.0 17.0 145.0 0.0 50.0 38.0 0.0 
1513946000519 0.0 532.0 634.0 90.0 75.0 8.0 74.0 0.0 7.0 0.0 18.0 145.0 0.0 50.0 38.0 0.0 
1513946000526 0.0 532.0 634.0 91.0 74.0 8.0 73.0 0.0 7.0 0.0 18.0 144.0 0.0 50.0 38.0 0.0 
1513946000532 0.0 531.0 634.0 91.0 75.0 9.0 74.0 0.0 7.0 0.0 18.0 145.0 0.0 50.0 38.0 0.0 
1513946000556 0.0 532.0 634.0 91.0 76.0 7.0 74.0 0.0 7.0 0.0 17.0 145.0 0.0 50.0 38.0 0.0 
